Scalable semantic analytics on social networks for addressing the problem of conflict of interest detection|Boanerges Aleman-Meza, Meenakshi Nagarajan, Li Ding, Amit Sheth, I. Budak Arpinar, Anupam Joshi, Tim Finin|Transactions on the Web (TWEB) , Volume 2 Issue 1|2008|http://dl.acm.org/ft_gateway.cfm?id=1326568&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
The social and communication networks of a grassroots organization in Kibera, Kenya|Wojciech Gryc|IWIC '09: Proceeding of the 2009 international workshop on Intercultural collaboration|2009|http://dl.acm.org/ft_gateway.cfm?id=1499230&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Redesign as an act of violence: disrupted interaction patterns and the fragmenting of a social Q&A community|Rich Gazan|CHI '11: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems|2011|http://dl.acm.org/ft_gateway.cfm?id=1979365&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Towards quality discourse in online news comments|Nicholas Diakopoulos, Mor Naaman|CSCW '11: Proceedings of the ACM 2011 conference on Computer supported cooperative work|2011|http://dl.acm.org/ft_gateway.cfm?id=1958844&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Towards a top-down and bottom-up bidirectional approach to joint information extraction|Xiaofeng Yu, Irwin King, Michael R. Lyu|CIKM '11: Proceedings of the 20th ACM international conference on Information and knowledge management|2011|http://dl.acm.org/ft_gateway.cfm?id=2063699&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
A unified framework for multi-level analysis of distributed learning|Daniel Suthers, Devan Rosen|LAK '11: Proceedings of the 1st International Conference on Learning Analytics and Knowledge|2011|http://dl.acm.org/ft_gateway.cfm?id=2090124&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
A Wiki that knows where it is being used: insights from potential users|Maria Plummer, Linda Plotnick, Starr Roxanne Hiltz, Quentin Jones|SIGMIS Database , Volume 39 Issue 4|2008|http://dl.acm.org/ft_gateway.cfm?id=1453799&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Social media use by government: from the routine to the critical|Andrea Kavanaugh, Edward A. Fox, Steven Sheetz, Seungwon Yang, Lin Tzy Li, Travis Whalen, Donald Shoemaker, Paul Natsev, Lexing Xie|dg.o '11: Proceedings of the 12th Annual International Digital Government Research Conference: Digital Government Innovation in Challenging Times|2011|http://dl.acm.org/ft_gateway.cfm?id=2037574&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Analysis of topological characteristics of huge online social networking services|Yong-Yeol Ahn, Seungyeop Han, Haewoon Kwak, Sue Moon, Hawoong Jeong|WWW '07: Proceedings of the 16th international conference on World Wide Web|2007|http://dl.acm.org/ft_gateway.cfm?id=1242685&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
An analysis of social gaming networks in online and face to face bridge communities|Mihaela Balint, Vlad Posea, Alexandru Dimitriu, Alexandru Iosup|LSAP '11: Proceedings of the third international workshop on Large-scale system and application performance|2011|http://dl.acm.org/ft_gateway.cfm?id=1996038&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Mining smartphone data to classify life-facets of social relationships|Jun-Ki Min, Jason Wiese, Jason I. Hong, John Zimmerman|CSCW '13: Proceedings of the 2013 conference on Computer supported cooperative work|2013|Sem Link para Download|
Using social network analysis for mining collaboration data in a defect tracking system for risk and vulnerability analysis|Ashish Sureka, Atul Goyal, Ayushi Rastogi|ISEC '11: Proceedings of the 4th India Software Engineering Conference|2011|http://dl.acm.org/ft_gateway.cfm?id=1953381&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Who is tweeting on Twitter: human, bot, or cyborg?|Zi Chu, Steven Gianvecchio, Haining Wang, Sushil Jajodia|ACSAC '10: Proceedings of the 26th Annual Computer Security Applications Conference|2010|http://dl.acm.org/ft_gateway.cfm?id=1920265&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Multi-mediated community structure in a socio-technical network|Dan Suthers, Kar-Hai Chu|LAK '12: Proceedings of the 2nd International Conference on Learning Analytics and Knowledge|2012|http://dl.acm.org/ft_gateway.cfm?id=2330618&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Trust in health websites: a review of an emerging field|Laurian Vega, Enid Montague, Tom DeHart|IHI '10: Proceedings of the 1st ACM International Health Informatics Symposium|2010|http://dl.acm.org/ft_gateway.cfm?id=1883100&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Opportunities via extended networks for teens' informal learning|Peyina Lin, Shelly D. Farnham|CSCW '13: Proceedings of the 2013 conference on Computer supported cooperative work|2013|Sem Link para Download|
The dissemination of knowledge management|Hiroko N. Wilensky, David F. Redmiles, Norman Makoto Su|GROUP '09: Proceedings of the ACM 2009 international conference on Supporting group work|2009|http://dl.acm.org/ft_gateway.cfm?id=1531704&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Locating patient expertise in everyday life|Andrea Civan, David W. McDonald, Kenton T. Unruh, Wanda Pratt|GROUP '09: Proceedings of the ACM 2009 international conference on Supporting group work|2009|http://dl.acm.org/ft_gateway.cfm?id=1531718&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
(Hyper) local news aggregation: designing for social affordances|Andrea Kavanaugh, Samah Gad, Sloane Neidig, Manuel A. Prez-Quiones, John Tedesco, Ankit Ahuja, Naren Ramakrishnan|dg.o '12: Proceedings of the 13th Annual International Conference on Digital Government Research|2012|http://dl.acm.org/ft_gateway.cfm?id=2307736&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Network structure, position, ties and ICT use in distributed knowledge-intensive work|Kenneth Chung, Liaquat Hossain|CSCW '08: Proceedings of the 2008 ACM conference on Computer supported cooperative work|2008|http://dl.acm.org/ft_gateway.cfm?id=1460649&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Secure attribute-based systems|Matthew Pirretti, Patrick Traynor, Patrick McDaniel, Brent Waters|CCS '06: Proceedings of the 13th ACM conference on Computer and communications security|2006|http://dl.acm.org/ft_gateway.cfm?id=1180419&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Efficient processing of distance queries in large graphs: a vertex cover approach|James Cheng, Yiping Ke, Shumo Chu, Carter Cheng|SIGMOD '12: Proceedings of the 2012 ACM SIGMOD International Conference on Management of Data|2012|http://dl.acm.org/ft_gateway.cfm?id=2213888&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Efficiently indexing shortest paths by exploiting symmetry in graphs|Yanghua Xiao, Wentao Wu, Jian Pei, Wei Wang, Zhenying He|EDBT '09: Proceedings of the 12th International Conference on Extending Database Technology: Advances in Database Technology|2009|http://dl.acm.org/ft_gateway.cfm?id=1516418&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Information at your fingertips: contextual IR in enterprise email|Jie Lu, Shimei Pan, Jennifer C. Lai, Zhen Wen|IUI '11: Proceedings of the 16th international conference on Intelligent user interfaces|2011|http://dl.acm.org/ft_gateway.cfm?id=1943434&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Expert recommendation based on social drivers, social network analysis, and semantic data representation|Maryam Fazel-Zarandi, Hugh J. Devlin, Yun Huang, Noshir Contractor|HetRec '11: Proceedings of the 2nd International Workshop on Information Heterogeneity and Fusion in Recommender Systems|2011|http://dl.acm.org/ft_gateway.cfm?id=2039326&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Topological analysis of an online social network for older adults|Marcella Wilson, Charles Nicholas|SSM '08: Proceeding of the 2008 ACM workshop on Search in social media|2008|http://dl.acm.org/ft_gateway.cfm?id=1458596&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
The Claremont report on database research|Rakesh Agrawal, Anastasia Ailamaki, Philip A. Bernstein, Eric A. Brewer, Michael J. Carey, Surajit Chaudhuri, Anhai Doan, Daniela Florescu, Michael J. Franklin, Hector Garcia-Molina, Johannes Gehrke, Le Gruenwald, Laura M. Haas, Alon Y. Halevy, Joseph M. Hellerstein, Yannis E. Ioannidis, Hank F. Korth, Donald Kossmann, Samuel Madden, Roger Magoulas, Beng Chin Ooi, Tim O'Reilly, Raghu Ramakrishnan, Sunita Sarawagi, Michael Stonebraker, Alexander S. Szalay, Gerhard Weikum|Communications of the ACM , Volume 52 Issue 6|2009|http://dl.acm.org/ft_gateway.cfm?id=1516062&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
The personality of popular facebook users|Daniele Quercia, Renaud Lambiotte, David Stillwell, Michal Kosinski, Jon Crowcroft|CSCW '12: Proceedings of the ACM 2012 conference on Computer Supported Cooperative Work|2012|http://dl.acm.org/ft_gateway.cfm?id=2145346&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Mining communities in networks: a solution for consistency and its evaluation|Haewoon Kwak, Yoonchan Choi, Young-Ho Eom, Hawoong Jeong, Sue Moon|IMC '09: Proceedings of the 9th ACM SIGCOMM conference on Internet measurement conference|2009|http://dl.acm.org/ft_gateway.cfm?id=1644930&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
The community is where the rapport is -- on sense and structure in the youtube community|Dana Rotman, Jennifer Golbeck, Jennifer Preece|C&T '09: Proceedings of the fourth international conference on Communities and technologies|2009|http://dl.acm.org/ft_gateway.cfm?id=1556467&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
A content-driven framework for geolocating microblog users|Zhiyuan Cheng, James Caverlee, Kyumin Lee|Transactions on Intelligent Systems and Technology (TIST) , Volume 4 Issue 1|2013|http://dl.acm.org/ft_gateway.cfm?id=2414427&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Knowledge sharing and yahoo answers: everyone knows something|Lada A. Adamic, Jun Zhang, Eytan Bakshy, Mark S. Ackerman|WWW '08: Proceeding of the 17th international conference on World Wide Web|2008|http://dl.acm.org/ft_gateway.cfm?id=1367587&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Identifying the influential bloggers in a community|Nitin Agarwal, Huan Liu, Lei Tang, Philip S. Yu|WSDM '08: Proceedings of the 2008 International Conference on Web Search and Data Mining|2008|http://dl.acm.org/ft_gateway.cfm?id=1341559&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Studying volatility predictors in open source software|Brandt Braunschweig, Neha Dhage, Maria Jose Viera, Carolyn Seaman, Sreedevi Sampath, Gunes A. Koru|ESEM '12: Proceedings of the ACM-IEEE international symposium on Empirical software engineering and measurement|2012|http://dl.acm.org/ft_gateway.cfm?id=2372286&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Branded with a scarlet "C": cheaters in a gaming social network|Jeremy Blackburn, Ramanuja Simha, Nicolas Kourtellis, Xiang Zuo, Matei Ripeanu, John Skvoretz, Adriana Iamnitchi|WWW '12: Proceedings of the 21st international conference on World Wide Web|2012|http://dl.acm.org/ft_gateway.cfm?id=2187848&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Technology-enhanced learning for Java programming: Duo cum faciunt idem, non est idem|Mirjana Ivanovi?, Tom PitnerI|Inroads , Volume 2 Issue 1|2011|http://dl.acm.org/ft_gateway.cfm?id=1929906&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
The structure of broad topics on the web|Soumen Chakrabarti, Mukul M. Joshi, Kunal Punera, David M. Pennock|WWW '02: Proceedings of the 11th international conference on World Wide Web|2002|http://dl.acm.org/ft_gateway.cfm?id=511480&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Geographic Information Systems and Spatial Agent-Based Model Simulations for Sustainable Development|Claudio Cioffi-Revilla, J. Daniel Rogers, Atesmachew Hailegiorgis|Transactions on Intelligent Systems and Technology (TIST) , Volume 3 Issue 1|2011|http://dl.acm.org/ft_gateway.cfm?id=2036274&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Predicting thread discourse structure over technical web forums|Li Wang, Marco Lui, Su Nam Kim, Joakim Nivre, Timothy Baldwin|EMNLP '11: Proceedings of the Conference on Empirical Methods in Natural Language Processing|2011|http://dl.acm.org/ft_gateway.cfm?id=2145435&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
iLink: search and routing in social networks|Jeffrey Davitz, Jiye Yu, Sugato Basu, David Gutelius, Alexandra Harris|KDD '07: Proceedings of the 13th ACM SIGKDD international conference on Knowledge discovery and data mining|2007|http://dl.acm.org/ft_gateway.cfm?id=1281292&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Predicting aggregate social activities using continuous-time stochastic process|Shu Huang, Min Chen, Bo Luo, Dongwon Lee|CIKM '12: Proceedings of the 21st ACM international conference on Information and knowledge management|2012|http://dl.acm.org/ft_gateway.cfm?id=2396885&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Probabilistic topic models with biased propagation on heterogeneous information networks|Hongbo Deng, Jiawei Han, Bo Zhao, Yintao Yu, Cindy Xide Lin|KDD '11: Proceedings of the 17th ACM SIGKDD international conference on Knowledge discovery and data mining|2011|http://dl.acm.org/ft_gateway.cfm?id=2020600&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Bridging the gap between physical location and online social networks|Justin Cranshaw, Eran Toch, Jason Hong, Aniket Kittur, Norman Sadeh|Ubicomp '10: Proceedings of the 12th ACM international conference on Ubiquitous computing|2010|http://dl.acm.org/ft_gateway.cfm?id=1864380&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
A visual analytics approach to dynamic social networks|Paolo Federico, Wolfgang Aigner, Silvia Miksch, Florian Windhager, Lukas Zenk|i-KNOW '11: Proceedings of the 11th International Conference on Knowledge Management and Knowledge Technologies|2011|http://dl.acm.org/ft_gateway.cfm?id=2024344&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Interactive Dynamics for Visual Analysis|Jeffrey Heer, Ben Shneiderman|Queue , Volume 10 Issue 2|2012|http://dl.acm.org/ft_gateway.cfm?id=2146416&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Social networks integration and privacy preservation using subgraph generalization|Christopher C. Yang, Xuning Tang|CSI-KDD '09: Proceedings of the ACM SIGKDD Workshop on CyberSecurity and Intelligence Informatics|2009|http://dl.acm.org/ft_gateway.cfm?id=1599284&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Semantic analytics on social networks: experiences in addressing the problem of conflict of interest detection|Boanerges Aleman-Meza, Meenakshi Nagarajan, Cartic Ramakrishnan, Li Ding, Pranam Kolari, Amit P. Sheth, I. Budak Arpinar, Anupam Joshi, Tim Finin|WWW '06: Proceedings of the 15th international conference on World Wide Web|2006|http://dl.acm.org/ft_gateway.cfm?id=1135838&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
A3P: adaptive policy prediction for shared images over popular content sharing sites|Anna Cinzia Squicciarini, Smitha Sundareswaran, Dan Lin, Josh Wede|HT '11: Proceedings of the 22nd ACM conference on Hypertext and hypermedia|2011|http://dl.acm.org/ft_gateway.cfm?id=1996000&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Designing mobile awareness cues|Antti Oulasvirta|MobileHCI '08: Proceedings of the 10th international conference on Human computer interaction with mobile devices and services|2008|http://dl.acm.org/ft_gateway.cfm?id=1409246&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Learning networks, crowds and communities|Caroline Haythornthwaite|LAK '11: Proceedings of the 1st International Conference on Learning Analytics and Knowledge|2011|http://dl.acm.org/ft_gateway.cfm?id=2090119&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
Searching for experts in the enterprise: combining text and social network analysis|Kate Ehrlich, Ching-Yung Lin, Vicky Griffiths-Fisher|GROUP '07: Proceedings of the 2007 international ACM conference on Supporting group work|2007|http://dl.acm.org/ft_gateway.cfm?id=1316642&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
WebKDD/SNAKDD 2007: web mining and social network analysis post-workshop report|Haizheng Zhang, John Yen, C. Lee Giles, Bamshad Mombaster, Myra Spiliopoulou, Jaideep Srivastava, Olfa Nasraoui, Andrew McCallum|SIGKDD Explorations Newsletter , Volume 9 Issue 2|2007|http://dl.acm.org/ft_gateway.cfm?id=1345468&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
To answer or not: what non-qa social activities can tell|Yingxin Pan, Lin Luo, Changyan Chi, Qinying Liao|CSCW '13: Proceedings of the 2013 conference on Computer supported cooperative work|2013|Sem Link para Download|
Discovering habits of effective online support group chatrooms|Elijah Mayfield, Miaomiao Wen, Mitch Golant, Carolyn Penstein Ros|GROUP '12: Proceedings of the 17th ACM international conference on Supporting group work|2012|http://dl.acm.org/ft_gateway.cfm?id=2389216&type=pdf&coll=DL&dl=GUIDE&CFID=278914302&CFTOKEN=20389009|
